iter	MAPE	RMSE	R2	MAE
2850	0.1784942963	222456.0043	0.9910782488	128118.0482
2851	0.1784843532	222416.3277	0.991081431	128107.7284
2852	0.1784337656	222400.419	0.9910827068	128100.3511
2853	0.1784217527	222340.2008	0.9910875352	128086.074
2854	0.1782566356	222301.4701	0.9910906399	128039.0183
2855	0.1782654662	222276.3842	0.9910926506	128022.2751
2856	0.1782318894	222237.1872	0.9910957918	128004.5516
2857	0.1782353031	222188.7242	0.9910996748	127976.7823
2858	0.1782428731	222144.2983	0.9911032337	127966.8567
2859	0.1782140388	222128.5148	0.9911044979	127961.0038
2860	0.1782131044	222126.8547	0.9911046308	127960.1565
2861	0.1782243469	222098.9356	0.9911068668	127948.3357
2862	0.1782324851	222032.9833	0.9911121476	127916.2845
2863	0.1781881837	222010.0128	0.9911139865	127906.0361
2864	0.1781730875	221950.6732	0.9911187361	127878.9022
2865	0.1781605333	221912.2269	0.9911218126	127868.0518
2866	0.1781635075	221861.5917	0.9911258638	127855.9392
2867	0.1781535677	221816.5787	0.9911294643	127841.5014
2868	0.1781453195	221805.5566	0.9911303458	127836.9535
2869	0.1781147654	221769.9157	0.9911331961	127820.4058
2870	0.178113514	221753.8736	0.9911344788	127817.9747
2871	0.178103453	221719.7065	0.9911372105	127814.0933
2872	0.1780917645	221691.1322	0.9911394948	127793.0928
2873	0.1780818097	221655.3299	0.9911423564	127777.4241
2874	0.1780656984	221630.7892	0.9911443177	127772.1496
2875	0.178071208	221598.9158	0.9911468646	127758.8761
2876	0.1780549916	221527.5908	0.9911525627	127743.9147
2877	0.178018265	221481.6864	0.991156229	127705.727
2878	0.1780212047	221447.1614	0.991158986	127696.7356
2879	0.1779559059	221414.0719	0.9911616279	127679.4145
2880	0.1779447345	221360.1103	0.9911659355	127657.1174
2881	0.177917346	221338.5692	0.9911676547	127650.65
2882	0.1779086913	221277.4841	0.9911725291	127639.7309
2883	0.1779125904	221216.3588	0.9911774054	127618.1806
2884	0.1778670524	221185.1601	0.9911798938	127586.451
2885	0.1778726316	221147.7163	0.9911828798	127574.8455
2886	0.1778707038	221114.4247	0.9911855343	127564.5624
2887	0.1778765972	221077.7305	0.9911884596	127552.5872
2888	0.1778105372	221050.8659	0.9911906009	127529.7171
2889	0.177813587	221027.8807	0.9911924329	127517.6487
2890	0.17777304	221012.3845	0.9911936678	127510.5267
2891	0.1777696076	220960.6252	0.9911977921	127500.5613
2892	0.1777645835	220945.5765	0.991198991	127495.1008
2893	0.1777358465	220925.0206	0.9912006286	127480.9638
2894	0.1777039827	220892.0736	0.9912032529	127463.7084
2895	0.1776973959	220874.9763	0.9912046146	127458.0993
2896	0.1776653806	220840.396	0.9912073684	127430.6335
2897	0.1776281196	220815.1757	0.9912093765	127414.5476
2898	0.1776606357	220774.3969	0.991212623	127399.2946
2899	0.1776690937	220731.2681	0.991216056	127386.6092
2900	0.1776582784	220685.448	0.9912197024	127377.7648
2901	0.177637734	220662.735	0.9912215096	127369.5919
2902	0.1776440026	220637.275	0.9912235353	127351.4444
2903	0.1776078437	220598.9693	0.9912265824	127323.816
2904	0.1775932652	220570.9137	0.9912288139	127313.88
2905	0.1775947874	220544.2171	0.991230937	127302.6626
2906	0.1775792842	220500.1162	0.9912344436	127290.3865
2907	0.1775404568	220458.3668	0.9912377626	127273.0471
2908	0.1775297895	220436.7997	0.9912394769	127262.7492
2909	0.1775150481	220412.1037	0.9912414397	127250.0586
2910	0.1775051228	220365.5722	0.9912451374	127221.0024
2911	0.1775113535	220337.3039	0.9912473834	127211.0981
2912	0.1775109272	220295.6309	0.9912506939	127198.4186
2913	0.1774883564	220256.6812	0.9912537875	127184.5781
2914	0.1774769381	220224.0674	0.9912563774	127173.3013
2915	0.1774414261	220183.9446	0.9912595632	127155.9556
2916	0.1774481501	220156.8713	0.9912617124	127147.2887
2917	0.1773983165	220117.9691	0.9912648003	127123.8777
2918	0.1774156992	220071.1369	0.9912685169	127101.7428
2919	0.1774258489	220018.6898	0.9912726782	127095.4371
2920	0.1774245035	219995.5216	0.9912745161	127089.2692
2921	0.1774204754	219963.6759	0.991277042	127069.5369
2922	0.1774009227	219915.6724	0.9912808489	127052.4167
2923	0.1773934439	219878.6262	0.9912837862	127039.9906
2924	0.1773910645	219841.3668	0.99128674	127028.729
2925	0.1773619557	219822.2857	0.9912882525	127014.0844
2926	0.1773611985	219777.1113	0.9912918327	127006.6425
2927	0.1773070712	219734.1816	0.9912952343	126988.0049
2928	0.1772957519	219703.698	0.9912976494	126976.0827
2929	0.1772883597	219681.2895	0.9912994245	126966.2464
2930	0.1772142483	219641.9892	0.9913025372	126930.7763
2931	0.1772090891	219632.1449	0.9913033168	126927.2176
2932	0.1772117912	219611.483	0.991304953	126923.1088
2933	0.1771971948	219572.1558	0.9913080669	126904.7772
2934	0.1771876065	219513.5155	0.9913127089	126866.3454
2935	0.1771835971	219484.9899	0.9913149666	126859.7547
2936	0.1771144519	219445.313	0.9913181063	126817.3889
2937	0.1771092931	219399.493	0.9913217315	126797.9902
2938	0.1770720659	219344.5483	0.9913260776	126758.7025
2939	0.1770702141	219313.898	0.9913285016	126749.7559
2940	0.1770476146	219267.2981	0.9913321862	126729.4892
2941	0.1770573476	219206.7393	0.9913369734	126696.1966
2942	0.1770246392	219170.5795	0.9913398313	126675.5194
2943	0.177017393	219149.3051	0.9913415124	126666.3109
2944	0.1769815563	219109.4459	0.9913446618	126650.1809
2945	0.1769381969	219070.0964	0.9913477703	126633.4875
2946	0.1769342732	219040.7891	0.9913500851	126619.8145
2947	0.1768927377	219009.4438	0.9913525606	126605.3887
2948	0.1768742845	218974.7324	0.9913553015	126577.3663
2949	0.1768516095	218951.4798	0.9913571373	126569.2858
2950	0.1768321545	218913.2922	0.9913601519	126554.7864
2951	0.1768209254	218858.7815	0.9913644541	126534.5235
2952	0.1768009169	218828.846	0.9913668163	126526.3891
2953	0.1768081142	218787.0313	0.9913701153	126509.4401
2954	0.1768138604	218755.9326	0.9913725684	126493.7335
2955	0.176777948	218737.4049	0.9913740298	126470.6756
2956	0.176776663	218708.3821	0.9913763187	126462.3661
2957	0.176779103	218644.8296	0.9913813297	126431.5156
2958	0.1767696928	218618.8877	0.9913833748	126423.1774
2959	0.1767712555	218576.3708	0.991386726	126402.3934
2960	0.1767649321	218531.7255	0.9913902442	126393.4778
2961	0.1767576216	218504.7799	0.9913923673	126380.2058
2962	0.1767475524	218445.8218	0.9913970118	126350.0589
2963	0.1767468759	218418.2084	0.9913991866	126342.22
2964	0.1767429952	218394.5591	0.991401049	126334.1126
2965	0.1767184916	218366.9427	0.9914032236	126324.0278
2966	0.1766817862	218322.9739	0.9914066852	126287.6172
2967	0.1765962434	218286.5721	0.9914095506	126260.5138
2968	0.1765413021	218269.2648	0.9914109128	126244.1263
2969	0.1765400216	218239.2845	0.9914132721	126232.6002
2970	0.1765041198	218205.9038	0.9914158987	126215.6466
2971	0.1764850314	218176.476	0.9914182138	126202.1128
2972	0.1764614936	218141.4118	0.9914209721	126184.6218
2973	0.1764629577	218082.0098	0.9914256437	126154.2385
2974	0.1764410268	218050.6805	0.9914281071	126131.4565
2975	0.1764361296	217996.5674	0.9914323611	126114.36
2976	0.1764397976	217948.8884	0.9914361084	126099.6982
2977	0.1764363998	217889.7408	0.991440756	126074.9264
2978	0.1764353913	217855.0863	0.9914434784	126065.1418
2979	0.1764024764	217827.5532	0.9914456411	126032.8063
2980	0.176401282	217805.497	0.9914473733	126015.7571
2981	0.1763981552	217776.3148	0.991449665	125997.7386
2982	0.1763889952	217748.8095	0.9914518247	125986.9714
2983	0.1763860848	217705.6591	0.9914552123	125968.8485
2984	0.1762915207	217665.7374	0.9914583458	125924.6752
2985	0.1762683759	217621.9326	0.9914617834	125905.1026
2986	0.1762398582	217583.8159	0.9914647741	125890.5003
2987	0.1762389369	217540.1658	0.9914681983	125883.2993
2988	0.1762298206	217524.886	0.9914693968	125877.5384
2989	0.1762038474	217479.2228	0.9914729779	125841.77
2990	0.1761689978	217454.4162	0.9914749231	125818.2149
2991	0.1761604841	217418.5904	0.9914777319	125807.3356
2992	0.1761573575	217393.0544	0.9914797336	125799.3106
2993	0.1761599054	217376.5441	0.9914810278	125787.4034
2994	0.1761414301	217356.0821	0.9914826315	125779.9964
2995	0.1761450582	217290.9603	0.9914877345	125759.0857
2996	0.1761288917	217250.4103	0.9914909112	125747.988
2997	0.1761312964	217210.0161	0.9914940752	125742.4116
2998	0.1761040635	217170.601	0.9914971619	125713.9378
2999	0.1760831897	217131.997	0.9915001846	125694.8122
3000	0.1760822121	217110.7976	0.9915018442	125690.9967
3001	0.1760730776	217062.5125	0.9915056237	125673.4013
3002	0.1760334914	217029.9268	0.9915081739	125659.9201
3003	0.1760338097	217018.4943	0.9915090685	125656.1561
3004	0.1760115758	216989.83	0.9915113114	125636.36
3005	0.1760188286	216961.3069	0.9915135429	125622.9589
3006	0.1760130834	216919.0518	0.9915168482	125614.3311
3007	0.1759883408	216901.0677	0.9915182548	125604.0368
3008	0.1759870938	216883.8637	0.9915196002	125596.9375
3009	0.1759852333	216838.5483	0.9915231436	125583.5558
3010	0.1759724444	216822.822	0.9915243732	125574.9637
3011	0.1759168564	216802.4267	0.9915259676	125562.0342
3012	0.1758839577	216780.6778	0.9915276677	125549.6829
3013	0.1758591434	216696.8081	0.9915342221	125527.1311
3014	0.1758562914	216691.854	0.9915346092	125523.769
3015	0.1758302375	216660.3638	0.9915370694	125506.6202
3016	0.1757789107	216623.4916	0.9915399497	125490.9782
3017	0.1757539055	216610.0743	0.9915409977	125482.3238
3018	0.1757512833	216573.3817	0.9915438632	125470.1756
3019	0.1757474507	216543.3678	0.9915462069	125461.2794
3020	0.1757384897	216516.7043	0.9915482886	125444.561
3021	0.1757341115	216474.2418	0.9915516033	125420.2539
3022	0.1757338496	216473.6289	0.9915516512	125419.8525
3023	0.1757019817	216442.5479	0.991554077	125394.7386
3024	0.1757045533	216423.6954	0.9915555482	125389.3301
3025	0.1756889552	216398.1298	0.9915575432	125383.8379
3026	0.1756805968	216357.7624	0.9915606926	125366.6252
3027	0.1756359186	216329.0845	0.9915629297	125352.4381
3028	0.1756355022	216273.2892	0.9915672813	125318.127
3029	0.175619753	216246.305	0.9915693855	125302.0586
3030	0.1756178217	216219.951	0.9915714402	125286.1362
3031	0.1755771941	216189.7199	0.9915737969	125273.206
3032	0.1755921686	216131.2176	0.9915783567	125247.4494
3033	0.1755079034	216091.8052	0.9915814279	125210.0935
3034	0.1755021435	216056.8628	0.9915841502	125196.3405
3035	0.1754875163	216026.6027	0.9915865075	125183.4704
3036	0.1754969581	216010.3676	0.991587772	125169.0095
3037	0.1754598205	215933.768	0.9915937371	125153.0938
3038	0.1754195695	215896.5719	0.9915966329	125131.7817
3039	0.175411249	215870.6079	0.991598654	125116.7518
3040	0.1754222796	215817.0503	0.9916028222	125109.4499
3041	0.1754032073	215796.3166	0.9916044356	125100.3605
3042	0.1753787741	215757.3598	0.9916074665	125083.9241
3043	0.1753810858	215720.787	0.9916103115	125075.1336
3044	0.1753557372	215685.2745	0.9916130736	125058.6618
3045	0.1753570099	215654.3604	0.9916154776	125048.9678
3046	0.1753450835	215638.2944	0.9916167268	125041.3336
3047	0.1753289522	215596.2837	0.991619993	125019.9268
3048	0.175321777	215567.6879	0.9916222158	124993.5015
3049	0.1753296178	215519.9779	0.9916259238	124973.3146
3050	0.1753272825	215490.6889	0.9916281997	124961.7571
3051	0.1753263108	215455.573	0.9916309279	124958.1927
3052	0.1753178369	215421.8424	0.9916335482	124948.443
3053	0.1753283336	215386.1475	0.9916363206	124943.1944
3054	0.1752908843	215356.1435	0.9916386506	124930.6291
3055	0.1752858381	215300.1486	0.9916429981	124920.7977
3056	0.1752864261	215267.975	0.9916454956	124906.5793
3057	0.1752527485	215239.5074	0.9916477051	124895.9169
3058	0.1752208534	215210.7542	0.9916499364	124881.7513
3059	0.1752200108	215192.7738	0.9916513316	124874.4839
3060	0.17518509	215151.116	0.9916545637	124851.8906
3061	0.175183065	215111.9164	0.9916576044	124848.6534
3062	0.1751679049	215071.905	0.9916607075	124837.504
3063	0.1751639657	215016.1618	0.9916650298	124827.5202
3064	0.1751534738	214996.1899	0.9916665781	124823.7792
3065	0.1751433892	214982.4155	0.9916676459	124820.7168
3066	0.1751429549	214942.7942	0.9916707169	124814.1794
3067	0.1750843892	214895.8944	0.9916743514	124780.9445
3068	0.1750892948	214891.3841	0.9916747008	124778.7104
3069	0.1750814219	214863.1589	0.9916768877	124756.703
3070	0.1751071974	214839.1544	0.9916787473	124744.3802
3071	0.1750944965	214804.8286	0.9916814061	124738.3945
3072	0.1750915008	214777.9969	0.9916834842	124728.8257
3073	0.175058823	214757.5924	0.9916850643	124720.836
3074	0.1750585533	214718.9847	0.9916880536	124714.9104
3075	0.1749819872	214681.8288	0.99169093	124680.5562
3076	0.174942096	214647.5472	0.9916935835	124662.1012
3077	0.1749292866	214611.6485	0.9916963617	124650.075
3078	0.1748370892	214579.2626	0.9916988676	124638.0241
3079	0.1748249472	214557.1556	0.991700578	124633.8206
3080	0.1748196841	214543.6864	0.99170162	124628.445
3081	0.1748082003	214506.2148	0.9917045185	124613.7088
3082	0.1748177919	214473.0483	0.9917070835	124599.9201
3083	0.1748020017	214437.2568	0.9917098511	124585.3888
3084	0.1747936605	214407.9764	0.991712115	124574.8535
3085	0.1747874862	214364.7147	0.9917154592	124568.1369
3086	0.1747904501	214343.2104	0.9917171212	124559.3623
3087	0.1747826875	214322.5445	0.9917187183	124553.5851
3088	0.1747850021	214304.0595	0.9917201468	124544.09
3089	0.1747788961	214272.7183	0.9917225684	124525.2791
3090	0.1747616974	214252.6241	0.9917241208	124517.8718
3091	0.1747445989	214224.8772	0.9917262642	124494.9178
3092	0.1747230494	214183.8751	0.9917294311	124476.5328
3093	0.1747259228	214150.5845	0.9917320019	124468.2376
3094	0.1747168224	214113.2912	0.9917348813	124463.1751
3095	0.1746769605	214073.3221	0.9917379667	124445.3965
3096	0.1746468411	214033.3423	0.9917410524	124434.7643
3097	0.1746388667	214005.5811	0.9917431947	124422.106
3098	0.1746417833	213991.4224	0.9917442872	124412.1454
3099	0.1746455199	213937.1993	0.9917484705	124384.8163
3100	0.1746403681	213911.4093	0.9917504598	124373.6056
3101	0.1746210587	213855.9776	0.9917547348	124341.2394
3102	0.1746388019	213801.3605	0.9917589458	124318.4626
3103	0.1746329808	213760.7774	0.9917620741	124312.2388
3104	0.1746373246	213712.315	0.9917658089	124293.484
3105	0.1746178795	213686.6242	0.9917677885	124286.5979
3106	0.174581559	213661.7361	0.991769706	124262.9575
3107	0.1745723836	213634.7251	0.9917717868	124251.5718
3108	0.1745396829	213605.1772	0.9917740628	124228.2751
3109	0.1745429328	213555.3627	0.991777899	124216.9967
3110	0.1745406448	213522.4088	0.9917804363	124208.8854
3111	0.1745255458	213501.4744	0.991782048	124200.9536
3112	0.1745251276	213480.7632	0.9917836423	124195.1716
3113	0.1744846792	213438.563	0.9917868904	124165.7749
3114	0.1744567718	213424.4651	0.9917879753	124159.2461
3115	0.1744598242	213421.1346	0.9917882316	124157.3945
3116	0.1744190164	213390.9819	0.9917905518	124143.5004
3117	0.1743977584	213349.957	0.9917937081	124127.6032
3118	0.1743893074	213324.0695	0.9917956994	124116.6452
3119	0.1743848339	213302.8981	0.9917973278	124102.8671
3120	0.174329007	213265.509	0.9918002032	124078.7408
3121	0.1743322786	213226.5718	0.9918031971	124070.8534
3122	0.1743359046	213178.7739	0.9918068716	124050.4916
3123	0.1743079614	213148.5615	0.9918091937	124025.0006
3124	0.1743060866	213109.9297	0.9918121625	124008.0055
3125	0.1743057408	213089.935	0.9918136989	124002.6728
3126	0.1743057474	213063.3397	0.9918157422	123993.1226
3127	0.1741577455	213031.3281	0.9918182013	123953.0841
3128	0.1741499889	212992.188	0.9918212075	123945.4289
3129	0.1740334781	212943.2383	0.9918249663	123909.3537
3130	0.174031121	212896.5534	0.9918285504	123887.8132
3131	0.1740059026	212862.892	0.9918311342	123873.975
3132	0.1740137976	212832.4983	0.9918334669	123866.205
3133	0.1740080778	212806.8565	0.9918354345	123847.0603
3134	0.1739950467	212778.8334	0.9918375847	123835.472
3135	0.1739896401	212740.2052	0.991840548	123829.6534
3136	0.1739877809	212703.3609	0.991843374	123813.0786
3137	0.1739868574	212680.9723	0.991845091	123804.1438
3138	0.1739869916	212654.069	0.991847154	123796.8814
3139	0.1739694913	212638.2075	0.9918483702	123791.0534
3140	0.1739696778	212618.9423	0.9918498472	123785.8984
3141	0.1739476482	212547.4417	0.9918553279	123766.0037
3142	0.1739343202	212519.8437	0.9918574428	123755.2011
3143	0.1739114065	212479.1264	0.9918605626	123735.8732
3144	0.1739206416	212435.0581	0.9918639385	123717.7393
3145	0.1739074597	212414.8848	0.9918654837	123711.298
3146	0.1739059249	212414.2937	0.9918655289	123710.8984
3147	0.1738732471	212386.9109	0.9918676261	123686.6985
3148	0.1738568664	212351.1121	0.9918703673	123672.6287
3149	0.1738566199	212332.5211	0.9918717908	123660.8847
3150	0.1738083919	212306.4184	0.9918737891	123634.5091
3151	0.173766951	212269.7094	0.991876599	123619.7144
3152	0.1737290477	212233.9023	0.9918793394	123603.662
3153	0.1737160866	212198.3893	0.9918820568	123594.2701
3154	0.1737156096	212197.8026	0.9918821017	123593.9147
3155	0.1736860322	212163.5172	0.9918847247	123573.748
3156	0.1736712383	212114.6542	0.9918884623	123547.1962
3157	0.1736746627	212094.6207	0.9918899945	123540.712
3158	0.1736683752	212085.2662	0.9918907098	123537.1962
3159	0.1736464501	212076.7425	0.9918913617	123533.0935
3160	0.1736516161	212058.9285	0.9918927238	123525.444
3161	0.1736377218	212026.5764	0.9918951973	123520.38
3162	0.1736102805	212011.4296	0.9918963553	123515.7524
3163	0.1735666304	211986.8121	0.9918982371	123490.9721
3164	0.1735487908	211955.4456	0.9919006344	123481.173
3165	0.1734929539	211912.8214	0.9919038917	123457.1428
3166	0.173489064	211899.6379	0.991904899	123454.4215
3167	0.1734707556	211818.5484	0.9919110935	123421.1509
3168	0.1734824139	211810.3314	0.991911721	123417.9798
3169	0.1734888551	211747.0793	0.991916551	123406.0648
3170	0.1734712974	211719.3142	0.9919186708	123393.9372
3171	0.173415953	211686.6247	0.9919211661	123358.4986
3172	0.1734163198	211686.0608	0.9919212091	123358.1769
3173	0.1733913114	211671.8221	0.9919222959	123352.736
3174	0.1733834051	211644.5285	0.9919243789	123334.5594
3175	0.1733739152	211609.4253	0.9919270575	123312.7215
3176	0.1733778233	211581.8004	0.9919291652	123300.9523
3177	0.1733571263	211513.8171	0.9919343508	123282.0788
3178	0.1732830934	211484.4022	0.991936594	123262.4024
3179	0.1732791056	211470.9137	0.9919376226	123257.2414
3180	0.173257521	211433.0073	0.9919405127	123238.9046
3181	0.1732770795	211404.5598	0.9919426813	123220.9575
3182	0.1732664904	211341.0548	0.9919475213	123213.3035
3183	0.1732542602	211324.2584	0.9919488012	123207.6526
3184	0.1731934067	211296.5903	0.9919509093	123188.5742
3185	0.173187695	211246.5125	0.9919547242	123167.9598
3186	0.1731965819	211228.2066	0.9919561185	123162.695
